y_pred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,predicted_TOTAL_ELEC
124.786095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.786095
259.05472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.05472
171.0592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0592
171.05304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.05304
268.82886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.82886
2685.5364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.5364
598.65656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.65656
302.3277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.3277
1062.7959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.7959
965.41266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.41266
426.1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.1909
426.1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.1909
503.8745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.8745
148.70241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.70241
531.2737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.2737
11093.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11093.938
715.5306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.5306
3266.7937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3266.7937
337.30615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.30615
1351.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.248
1014.2437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.2437
2372.3914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.3914
1863.0541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.0541
163.88425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.88425
1163.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.821
595.38605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.38605
299.4752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.4752
293.94757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.94757
350.97266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.97266
624.2916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.2916
205.87016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.87016
100.176605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.176605
354.7399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.7399
935.9795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.9795
205.41502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.41502
358.52844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.52844
918.52155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.52155
3985.6274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3985.6274
604.21216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.21216
2126.3745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.3745
1283.5424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.5424
656.7023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.7023
664.3691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.3691
1693.3473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.3473
519.27985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.27985
100.35754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.35754
8777.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8777.342
893.1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.1701
245.57756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.57756
171.32637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.32637
321.46045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.46045
2480.5696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.5696
436.88733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.88733
38.768017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.768017
837.21136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.21136
5463.7173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5463.7173
2296.9568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296.9568
30.26906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26906
923.9217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.9217
220.50116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.50116
532.3545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.3545
1159.7935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.7935
4743.1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4743.1353
1018.91736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.91736
685.5134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.5134
420.90524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.90524
651.79004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.79004
242.96785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.96785
461.84225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.84225
18.742897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.742897
1190.6392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.6392
1183.6467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.6467
1140.1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.1644
108.5687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.5687
334.80743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.80743
6552.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6552.034
1029.5723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.5723
185.30862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.30862
1129.1316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.1316
222.03104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.03104
120.779465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.779465
119.59917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.59917
1928.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928.653
1931.5664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.5664
2501.5825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2501.5825
731.8643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.8643
1346.9874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.9874
1128.1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.1685
58.523884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.523884
11114.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11114.696
3006.4941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3006.4941
3758.0486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3758.0486
350.4816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.4816
1012.3193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.3193
407.86453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.86453
1092.0607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.0607
1833.4249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833.4249
374.90808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.90808
5184.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184.395
397.35623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.35623
7837.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7837.349
525.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.399
674.96796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.96796
2016.1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.1401
4025.9597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4025.9597
165.15868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.15868
935.8861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.8861
181.23837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.23837
405.8371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.8371
3652.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3652.44
2669.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.278
3297.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3297.811
577.59064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.59064
707.1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.1794
1628.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.535
1569.9572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.9572
97.5613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5613
96.4239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4239
2402.1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.1963
115.84631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.84631
1435.5792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.5792
174.00081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.00081
581.9201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.9201
3013.6128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013.6128
34.228447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.228447
1832.8529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.8529
330.42783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.42783
338.81363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.81363
1312.9252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.9252
1515.0695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.0695
936.8216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.8216
458.1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.1966
1071.5612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.5612
1982.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.91
1607.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.818
1420.8805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.8805
120.06102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.06102
1581.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.762
747.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.425
384.51782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.51782
204.64656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.64656
203.22813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.22813
499.9943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.9943
499.9943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.9943
916.55237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.55237
203.1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.1817
2203.7598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.7598
396.75644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.75644
392.83316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.83316
1186.9379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.9379
1172.3721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.3721
2200.0056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0056
960.51324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.51324
997.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.563
2039.5955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.5955
833.45154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.45154
624.5546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.5546
289.71677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.71677
17.834929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.834929
175.00026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.00026
306.39444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.39444
951.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.5302
2452.5007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.5007
2003.0698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0698
1274.7621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.7621
1806.9855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.9855
2215.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2215.718
375.5008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.5008
1248.6951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.6951
444.49136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.49136
97.93701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.93701
1076.4391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.4391
1058.9169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.9169
1.5206394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5206394
41.181965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.181965
1110.4657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.4657
1197.6453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.6453
1095.1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.1914
374.6581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.6581
374.6581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.6581
662.3407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.3407
1133.2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.2075
2549.2651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549.2651
1549.1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.1411
635.2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.2231
635.2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.2231
283.88818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.88818
2708.2563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2708.2563
3389.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3389.513
1328.7258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.7258
337.6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.6018
709.36926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.36926
1850.8247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.8247
1850.8247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.8247
754.79193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.79193
2590.4663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.4663
616.3959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.3959
645.7301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.7301
754.80817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.80817
2339.7817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.7817
3153.9785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153.9785
284.96243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.96243
1003.6261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.6261
199.88641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.88641
682.70264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.70264
2488.5603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488.5603
4042.6848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4042.6848
2374.1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374.1042
775.33075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.33075
509.41824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.41824
2212.3162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.3162
117.54412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.54412
710.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.163
325.5541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.5541
45.988476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.988476
199.41644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.41644
6410.4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6410.4795
202.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.742
189.39523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.39523
21.728449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.728449
885.4822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.4822
818.2547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.2547
615.4892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.4892
1470.5186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.5186
9.522749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.522749
390.33127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.33127
1006.29834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.29834
1090.5883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.5883
2125.4658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.4658
327.63388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.63388
1063.4646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.4646
107.07847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.07847
319.99765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.99765
1921.1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.1638
273.38977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.38977
7.5187016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5187016
6290.7466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6290.7466
474.56454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.56454
6724.2246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6724.2246
1456.1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.1091
130.95834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.95834
1930.8993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.8993
769.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.534
3613.6523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3613.6523
314.21033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.21033
310.39365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.39365
3000.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.5
633.9762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.9762
793.17346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.17346
875.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.217
879.3858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.3858
3381.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3381.952
502.46045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.46045
179.58444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.58444
300.84244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.84244
2907.5225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2907.5225
2240.8418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240.8418
9.94765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94765
973.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.9658
968.1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.1095
1475.5343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.5343
2800.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.119
211.61536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.61536
81.34001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.34001
471.24768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.24768
168.49509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.49509
1801.1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801.1232
1243.1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.1227
1698.2496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.2496
53.6088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6088
52.286358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.286358
163.32219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.32219
21.336164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.336164
3373.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373.204
96.08587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.08587
603.7379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.7379
978.0366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.0366
1003.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.961
4018.5544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018.5544
1075.9768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.9768
1516.3054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.3054
865.34125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.34125
1886.3251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.3251
604.9546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.9546
3726.7188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3726.7188
836.92523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.92523
5135.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135.996
1167.5924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.5924
2126.0479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.0479
1700.9784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.9784
126.759995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.759995
122.68453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.68453
300.25995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.25995
54.412586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.412586
876.9744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.9744
1411.0692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.0692
1617.7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.7809
6198.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6198.155
646.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.466
15.642128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.642128
41.595367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.595367
1198.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.523
138.5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5455
2039.6023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.6023
781.7607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.7607
